00100374 TerminatedCString /lib64/ld-linux-x86-64.so.2
00120724 string fdisk_is_label(cxt, GPT)
0012073d string enter GPT menu
0012074c string New maximum entries
00120760 string New name
00120769 string failed to write disklabel
00120783 string warning: duplicate key '%c'
001207ab string  Help (expert commands): 
001207c5 string  Help: 
001207d2 string help-title
001207dd string    %s 
001207e4 string Enter script file name
001207fb string Cannot open %s
0012080a string Failed to apply script %s
00120824 string Resetting fdisk!
00120835 string Script successfully applied.
00120852 string Failed to write script %s
0012086c string Script successfully saved.
00120887 string Expert command (m for help): 
001208a5 string Command (m for help): 
001208bc string %c: unknown command
001208d0 string selected: key=%c, entry='%s'
001208ed string no callback for key '%c'
00120906 string process menu done [rc=%d]
00120924 string edit drive data
00120934 string install bootstrap
00120946 string show complete disklabel
0012095e string toggle a bootable flag
00120975 string edit nested BSD disklabel
0012098f string fix partitions C/H/S values
001209ab string change the disk identifier
001209ca string select bootable partition
001209e4 string edit bootfile entry
001209f8 string select sgi swap partition
00120a12 string create SGI info
00120a26 string toggle the read-only flag
00120a40 string toggle the mountable flag
00120a5a string change interleave factor
00120a73 string change rotation speed (rpm)
00120a93 string change disk GUID
00120aa4 string change partition name
00120aba string change partition UUID
00120ad0 string change table length
00120ae4 string enter protective/hybrid MBR
00120b00 string toggle the GUID specific bits
00120b1e string change number of cylinders
00120b39 string change number of heads
00120b50 string Create a new label
00120b63 string Generic
00120b6b string delete a partition
00120b7e string list free unpartitioned space
00120b9c string list known partition types
00120bb7 string add a new partition
00120bcb string print the partition table
00120be5 string change a partition type
00120bfd string verify the partition table
00120c18 string resize a partition
00120c2b string discard (trim) sectors
00120c42 string fix partitions order
00120c5c string print this menu
00120c6c string change display/entry units
00120c87 string Script
00120c8e string Save & Exit
00120c9a string write table to disk and exit
00120cb7 string write table to disk
00120ccb string quit without saving changes
00120ce7 string return to main menu
00120cfb string return from BSD to DOS (MBR)
00120d18 string disk-utils/fdisk-list.c
00120d30 string namesz
00120d37 string fields_label
00120d44 string %s unknown column: %s
00120d5a string Disklabel type: %s
00120d6d string Disk identifier: %s
00120d81 string header
00120d88 string Disk model: %s
00120d97 string Alignment offset: %lu bytes
00120db3 string failed to allocate iterator
00120dd1 string failed to add output data
00120deb string /proc/partitions
00120dfc string  %*d %*d %*d %128[^  ]
00120e16 string  Available output columns: 
00120e41 string Start
00120e4b string Sectors
00120e62 string waitpid failed
00120e71 string %s: %s 
00120e79 string sensible-pager
00120e88 string PAGER
00120e97 string failed to execute %s
00120eb2 string warning: %s is misaligned
00120ecc string printer
00120ed4 string processor
00120ee7 string scanner
00120eef string mo-disk
00120ef7 string changer
00120f09 string enclosure
00120f1b string no-lun
00120f27 string LOCK_BLOCK_DEVICE
00120f39 string unsupported lock mode: %s
00120f53 string %s: device already locked
00120f6d string %s: failed to get lock
00120f8d string %s/sys/block/%s/dm/name
00120fa5 string /dev/mapper/%s
00120fb4 string \x%02x
00120fbb string KMGTPEZY
00120fc4 string kmgtpezy
00120fcd string %s: '%s'
00120fd8 string MGTPE
00120fde string %d%s%02lu
00120ff0 string lib/strutils.c
00121000 string optstr
00121007 string COLUMNS
0012100f string LINES
00121015 string /dev/
00121020 string vt102
00121026 string [%p]: 
00121031 string ulsysfs
00121039 string deinit
00121040 string %s redirected to parent
00121058 string ULSYSFS_DEBUG
00121066 string new parent
00121071 string /sys/dev/block/%d:%d
00121086 string alloc new sysfs handler
0012109e string init sysfs stuff
001210af string %s/start
001210b8 string %s/partition
001210c5 string partno (%d) -> devno (%d)
001210df string slaves
001210e6 string /sys/dev/block/
001210f6 string /sys/dev/block/removable
0012110f string fixed
00121115 string dm/uuid
00121122 string stratis-1-private
00121134 string device
0012113b string %u:%u:%u:%u
00121147 string %s%s/%s_host/host%d/%s
0012115e string /sys/class
00121169 string %s%s/%s_host/host%d
0012117d string %s%s/devices/%d:%d:%d:%d/%s
00121199 string /sys/bus/scsi
001211a7 string %s%s/devices/%d:%d:%d:%d
001211c0 string %1023[^ ]
001211ca string %s/sys/block/%s/hidden
001211e1 string lib/sysfs.c
001211ed string %s/sys/block/%s/%s/dev
00121204 string %s/sys/block/%s/dev
00121218 string %s/sys/block/%s/device/dev
00121238 string /sys/dev/char/%u:%u
0012124c string /sys/kernel/cpu_byteorder
00121266 string little
00121271 string /sys/kernel/address_bits
0012128a string lib/buffer.c
0012129b string /tmp/
001212a1 string TMPDIR
001212a8 string %s/%s.XXXXXX
001212b5 string /proc/self/fd
001212c3 string /proc/self/fd/%d
001212d4 string lib/fileutils.c
001212e4 string ssz > 0
001212ec string ULPATH_DEBUG
001212f9 string ulpath
00121300 string lib/path.c
0012130b string pc->dir_fd < 0
0012131a string new prefix: '%s'
0012132b string new dir: '%s'
00121339 string (re)set dialect
0012134c string pc->dir_path
00121359 string opening dir: '%s'
0012136b string closing dir
00121377 string dealloc
0012137f string %s/%s/%s
00121388 string access: '%s' [rc=%d]
0012139d string stat '%s' [no context, rc=%d]
001213bb string stat '%s' [rc=%d]
001213cd string  [redirected]
001213db string opening '%s' [no context]
001213f5 string opening '%s'%s
00121404 string duplicate dir path
00121417 string  reading '%s'
00121425 string  fscanf [%s] '%s'
00121448 string %zu-%zu,
00121456 string termcolors
00121461 string reading dir: '%s'
00121473 string disable
0012147b string enable
00121482 string unknown type '%s'
00121494 string setting '%s' from %d -to-> %d
001214b2 string XDG_CONFIG_HOME
001214c2 string %s/terminal-colors.d
001214d7 string /etc/terminal-colors.d
001214ee string %s/.config/terminal-colors.d
0012150b string SCHEME
00121512 string reading file '%s'
00121524 string %128[^ ] %128[^  ]
00121537 string add '%s'
00121540 string sort scheme
0012154c string free scheme
00121558 string search '%s'
00121569 string undefined
00121577 string TERMINAL_COLORS_DEBUG
0012158d string NO_COLOR
00121596 string Colors:
0012159e string 	utilname = '%s' 
001215b0 string 	termname = '%s' 
001215c2 string 	scheme file = '%s' 
001215d7 string 	mode = %s 
001215e3 string 	has_colors = %d 
001215f5 string 	disabled = %d 
00121605 string 	configured = %d 
00121617 string 	cs configured = %d 
0012162c string 	score %s = %d 
0012163c string 	scheme #%02zu 
00121652 string lib/color-names.c
00121664 string (out - *seq) <= len
00121678 string black
00121684 string blink
0012169a string brown
001216ac string darkgray
001216c3 string halfbright
001216d3 string lightblue
001216e5 string lightcyan
001216f7 string lightgray
00121701 string lightgreen
00121714 string lightmagenta
00121729 string lightred
00121740 string reset
00121746 string reverse
00121753 string white
00121761 string yellow
00121770 string All data in the region (%lu-%lu) will be lost! Continue?
001217b0 string  %s: offset = %lu, size = %zu bytes.
001217d8 string user's reply: >>>%s<<< [rc=%d]
001217f8 string asking for number ['%s', <%lu,%lu>, default=%lu, range: %s]
00121838 string asking for offset ['%s', <%lu,%lu>, base=%lu, default=%lu, range: %s]
00121880 string final offset: %ju [sig: %c, power: %d, %s]
001218b0 string yes-no ask: reply '%s' [rc=%d]
001218d0 string string ask: reply '%s' [rc=%d]
001218f0 string internal error: unsupported dialog type %d
00121920 string Hex code or alias (type L to list all): 
00121950 string Partition type or alias (type L to list all): 
00121980 string Hex code (type L to list all codes): 
001219a8 string Partition type (type L to list all types): 
001219d8 string Failed to parse '%s' partition type.
00121a00 string DOS Compatibility flag is set (DEPRECATED!)
00121a30 string DOS Compatibility flag is not set
00121a58 string New <size>{K,M,G,T,P} in bytes or <size>S in sectors (default %s)
00121aa0 string Partition %zu has been resized.
00121ac0 string Could not resize partition %zu: %s
00121ae8 string Partition %zu does not exist yet!
00121b10 string Changed type of partition '%s' to '%s'.
00121b38 string Type of partition %zu is unchanged: %s.
00121b60 string Discarding sectors is not possible in read-only mode.
00121b98 string  The partition sectors will be immediately discarded. You can exit this dialog by pressing CTRL+C. 
00121c00 string Partition %zu has an unspecified range.
00121c28 string Discarded sectors on partition %zu.
00121c50 string  The unused sectors will be immediately discarded. You can exit this dialog by pressing CTRL+C. 
00121cb8 string Free space %luhas an unspecified range
00121ce0 string Discarded sectors on free space.
00121d08 string The device contains '%s' signature and it will be removed by a write command. See fdisk(8) man page and --wipe option for more details.
00121d90 string The device contains '%s' signature and it may remain on the device. It is recommended to wipe the device with wipefs(8) or fdisk --wipe, in order to avoid possible collisions.
00121e40 string %d: %s: don't print memory addresses (SUID executable). 
00121e80 string failed to allocate libfdisk context
00121ea8 string unknown compatibility mode '%s'
00121ec8 string  %1$s [options] <disk>         change partition table  %1$s [options] -l [<disk>...] list partition table(s) 
00121f38 string Display or manipulate a disk partition table. 
00121f68 string  -b, --sector-size <size>      physical and logical sector size 
00121fb0 string  -B, --protect-boot            don't erase bootbits when creating a new label 
00122000 string  -c, --compatibility[=<mode>]  mode is 'dos' or 'nondos' (default) 
00122048 string  -L, --color[=<when>]          colorize output (%s, %s or %s) 
00122088 string                                  %s 
001220b0 string  -l, --list                    display partitions and exit 
001220f0 string  -x, --list-details            like --list but with more details 
00122138 string  -n, --noauto-pt               don't create default partition table on empty devices 
00122190 string  -o, --output <list>           output columns 
001221c0 string  -t, --type <type>             recognize specified partition table type only 
00122210 string  -u, --units[=<unit>]          display units: 'cylinders' or 'sectors' (default) 
00122268 string  -s, --getsz                   display device size in 512-byte sectors [DEPRECATED] 
001222c0 string      --bytes                   print SIZE in bytes rather than in human readable format 
00122320 string      --lock[=<mode>]           use exclusive device lock (%s, %s or %s) 
00122370 string  -w, --wipe <mode>             wipe signatures (%s, %s or %s) 
001223b0 string  -W, --wipe-partitions <mode>  wipe signatures from new partitions (%s, %s or %s) 
00122408 string  -C, --cylinders <number>      specify the number of cylinders 
00122448 string  -H, --heads <number>          specify the number of heads 
00122488 string  -S, --sectors <number>        specify the number of sectors per track 
001224d0 string Try '%s --help' for more information. 
001224f8 string b:Bc::C:hH:lL::no:sS:t:u::vVw:W:x
00122520 string The device properties (sector size and geometry) should be used with one specified device only.
00122580 string Changes will remain in memory only, until you decide to write them. Be careful before using the write command. 
001225f0 string Device is open in read-only mode.
00122618 string This disk is currently in use - repartitioning is probably a bad idea. It's recommended to umount all file systems, and swapoff all swap partitions on this disk. 
001226c0 string Device does not contain a recognized partition table.
001226f8 string A hybrid GPT was detected. You have to sync the hybrid MBR manually (expert command 'M').
00122758 string Failed to create '%s' disk label
00122780 string Entering nested BSD disklabel.
001227a0 string Nothing to do. C/H/S values are correct already.
001227d8 string Entering protective/hybrid MBR disklabel.
00122808 string New UUID (in 8-4-4-4-12 format)
00122828 string The partition table has been altered.
00122850 string warning: not found entry for %c
00122870 string You're editing nested '%s' partition table, primary partition table is '%s'.
001228c0 string Could not delete partition %zu
001228e0 string Partition %zu has been deleted.
00122900 string Failed to parse script file %s
